Día,Entrada,Salida,h:m,Tiempo,Tarifa (horaria),Pesos,Presupuesto,Approved,Estado,Billable,Customer,Project,Activity,Description,Comentario,Location,Tracking Number,Nombre de usuario,despejado
06.05.,01:20,03:20,2:00,2.00,0.00,0.00,,,open,0%,Bitson,Servidores,DevOps,Failed docker-compose to SGS.,,,,lcolombo,0
05.05.,22:30,01:20,2:50,2.83,0.00,0.00,,,open,0%,Bitson,Servidores,DevOps,Instalacion prueba SGS con vagrant. Update wikis. Carga de issues.,,,,lcolombo,0
05.05.,18:00,18:20,0:20,0.33,0.00,0.00,,,open,0%,Bitson,Servidores,DevOps,"Finally, succesfull deploy of SGS Front!",,,,lcolombo,0
04.05.,23:00,00:40,1:40,1.67,0.00,0.00,,,open,0%,Bitson,Servidores,DevOps,Failed deploy SGS Front,,,,lcolombo,0
04.05.,15:15,15:35,0:20,0.33,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,acuervo,0
04.05.,15:15,18:00,2:45,2.75,0.00,0.00,,,open,0%,Bitson,Servidores,DevOps,"Instalación de kimai.bitson.group en VM en pumba con HTTPS y docker.
Instalación de cloud.bitson.group en VM en pumba con HTTPS y docker.",,,,lcolombo,0
04.05.,15:02,16:14,1:12,1.20,0.00,0.00,,,open,%,Aptage,Aptage,Desarrollo,,,,,nespino,0
04.05.,14:45,15:15,0:30,0.50,0.00,0.00,,,open,0%,Bitson,Bitson,Comunicación,Reunión con @malecuervo y @cuberti,,,,lcolombo,0
04.05.,14:30,15:15,0:45,0.75,0.00,0.00,,,open,0%,Bitson,Bitson,Comunicación,Reunión(analisis redes)-demo landing,,,,acuervo,0
04.05.,14:15,14:30,0:15,0.25,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,acuervo,0
04.05.,14:00,14:45,0:45,0.75,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión operativa,Revisión de status de proyecto con @marcosdmyr.,,,,lcolombo,0
04.05.,11:50,15:02,3:12,3.21,0.00,0.00,,,open,%,INFD,INFD (Ministerio de Educación),Desarrollo,,,,,nespino,0
04.05.,11:34,11:50,0:16,0.27,0.00,0.00,,,open,0%,Aptage,Aptage,Desarrollo,,,,,nespino,0
04.05.,11:16,13:47,2:30,2.51,0.00,0.00,,,open,%,Bitson,Bitson,Gestión Interna,,,,,acuervo,0
04.05.,10:30,12:00,1:30,1.50,0.00,0.00,,,open,0%,Bitson,Servidores,DevOps,Consulta en sysarmy y arreglo de NAT loopback.,,,,lcolombo,0
04.05.,08:00,10:11,2:11,2.19,0.00,0.00,,,open,0%,Bitson,Bitson,Comunicación,,,,,cuberti,0
03.05.,23:00,23:45,0:45,0.75,0.00,0.00,,,open,0%,Bitson,Servidores,DevOps,Intento de NAT loopback fallido.,,,,lcolombo,0
03.05.,20:01,20:43,0:41,0.70,0.00,0.00,,,open,0%,INFD,INFD (Ministerio de Educación),Desarrollo,,,,,nespino,0
03.05.,17:00,18:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión operativa,Respuestas mails varios. Coordinación proyectos Marcos.,,,,lcolombo,0
03.05.,16:47,20:01,3:13,3.23,0.00,0.00,,,open,%,Aptage,Aptage,Desarrollo,,,,,nespino,0
03.05.,15:55,19:03,3:08,3.14,0.00,0.00,,,open,0%,Bitson,Bitson,Desarrollo,,,,,acuervo,0
03.05.,14:55,16:47,1:52,1.87,0.00,0.00,,,open,0%,INFD,INFD (Ministerio de Educación),Desarrollo,,,,,nespino,0
03.05.,14:35,15:55,1:20,1.33,0.00,0.00,,,open,0%,Bitson,Bitson,Desarrollo,,,,,acuervo,0
03.05.,13:35,14:20,0:44,0.75,0.00,0.00,,,open,0%,Aptage,Aptage,Desarrollo,,,,,nespino,0
03.05.,13:11,13:32,0:20,0.35,0.00,0.00,,,open,0%,Aptage,Aptage,Desarrollo,,,,,nespino,0
03.05.,13:10,13:50,0:40,0.67,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,acuervo,0
03.05.,13:00,14:30,1:30,1.50,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Charla/Reunión con Fernando Aurelio.,,,,lcolombo,0
03.05.,12:30,12:58,0:28,0.47,0.00,0.00,,,open,0%,Bitson,Bitson,Comunicación,,,,,cuberti,0
03.05.,12:13,13:11,0:58,0.97,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión operativa,,,,,nespino,0
03.05.,12:00,13:10,1:10,1.17,0.00,0.00,,,open,0%,Bitson,Bitson,Reunion,Mopla,,,,acuervo,0
03.05.,12:00,13:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Molinete Plastico,Gestión operativa,Coordinación actividades MoPla,,,,lcolombo,0
03.05.,11:30,12:13,0:42,0.71,0.00,0.00,,,open,%,Aptage,Aptage,Desarrollo,,,,,nespino,0
03.05.,11:20,11:30,0:10,0.18,0.00,0.00,,,open,0%,INFD,INFD (Ministerio de Educación),Desarrollo,,,,,nespino,0
03.05.,11:15,12:00,0:45,0.75,0.00,0.00,,,open,0%,Bitson,Servidores,DevOps,Intento fix acceso horas.bitson.group desde la oficina.,,,,lcolombo,0
03.05.,10:34,12:00,1:25,1.43,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,acuervo,0
03.05.,10:10,10:30,0:20,0.33,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,acuervo,0
03.05.,08:30,11:00,2:30,2.50,0.00,0.00,,,open,0%,Bitson,Bitson,Comunicación,,,,,cuberti,0
02.05.,18:50,20:10,1:20,1.33,0.00,0.00,,,open,0%,Anting,Vindu,Gestión Comercial,Revisión de alcance de proyecto,,,,lcolombo,0
02.05.,17:50,18:50,1:00,1.00,0.00,0.00,,,open,0%,Martin Stefanelli,Teora Stock,Gestión Comercial,"Llamada por teléfono.
Edición de presupuesto.",,,,lcolombo,0
02.05.,17:10,17:50,0:40,0.67,0.00,0.00,,,open,0%,Martin Stefanelli,Teora Stock,Gestión operativa,Revisión alcance proyecto con @marcosdmyr,,,,lcolombo,0
02.05.,16:33,20:26,3:52,3.88,0.00,0.00,,,open,%,Aptage,Aptage,Desarrollo,,,,,nespino,0
02.05.,15:30,18:30,3:00,3.00,0.00,0.00,,,open,0%,Bitson,Bitson,Desarrollo,,,,,acuervo,0
02.05.,15:08,16:33,1:24,1.42,0.00,0.00,,,open,%,INFD,INFD (Ministerio de Educación),Desarrollo,,,,,nespino,0
02.05.,14:40,15:30,0:50,0.83,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,acuervo,0
02.05.,14:27,15:08,0:41,0.68,0.00,0.00,,,open,%,Aptage,Aptage,Desarrollo,,,,,nespino,0
02.05.,14:15,17:10,2:55,2.92,0.00,0.00,,,open,0%,Anting,Vindu,Gestión Comercial,Revisión alcance proyecto.,,,,lcolombo,0
02.05.,14:01,14:27,0:26,0.44,0.00,0.00,,,open,%,INFD,INFD (Ministerio de Educación),Desarrollo,,,,,nespino,0
02.05.,13:30,14:00,0:30,0.50,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,acuervo,0
02.05.,13:08,13:45,0:37,0.62,0.00,0.00,,,open,0%,INFD,INFD (Ministerio de Educación),Desarrollo,,,,,nespino,0
02.05.,12:00,13:05,1:04,1.07,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,nespino,0
02.05.,12:00,13:05,1:05,1.08,0.00,0.00,,,open,0%,Bitson,Bitson,Reunion,,,,,cuberti,0
02.05.,12:00,13:05,1:05,1.08,0.00,0.00,,,open,0%,Bitson,Bitson,Reunion,,,,,acuervo,0
02.05.,12:00,13:05,1:05,1.08,0.00,0.00,,,open,0%,Pierre,Adecuación Hombre Puesto,Reunion,Asamblea bitson.,,,,lcolombo,0
02.05.,11:57,12:00,0:03,0.05,0.00,0.00,,,open,%,INFD,INFD (Ministerio de Educación),Desarrollo,,,,,nespino,0
02.05.,11:25,11:57,0:32,0.54,0.00,0.00,,,open,0%,Aptage,Aptage,Desarrollo,,,,,nespino,0
02.05.,10:46,11:25,0:38,0.64,0.00,0.00,,,open,0%,INFD,INFD (Ministerio de Educación),Desarrollo,,,,,nespino,0
02.05.,10:35,10:46,0:11,0.19,0.00,0.00,,,open,0%,INFD,INFD (Ministerio de Educación),Desarrollo,,,,,nespino,0
02.05.,10:10,12:00,1:50,1.83,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Facturación(mails),,,,acuervo,0
02.05.,10:00,12:00,2:00,2.00,0.00,0.00,,,open,0%,Pablo Gutierrez - Qualia Encuestas ,Encuestas,Gestión Comercial,Reunión,,,,lcolombo,0
02.05.,09:30,10:00,0:30,0.50,0.00,0.00,,,open,0%,Pierre,Adecuación Hombre Puesto,DevOps,Configuración Nuevo Kimai. Instalación fallida de Nextcloud bajo docker y descubrimiento de falla en gitlab.,,,,lcolombo,0
02.05.,08:30,11:30,3:00,3.00,0.00,0.00,,,open,0%,Bitson,Bitson,Comunicación,,,,,cuberti,0
01.05.,19:00,20:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Comunicación,,,,,cuberti,0
28.04.,17:30,18:00,0:30,0.50,0.00,0.00,,,open,0%,MuchTicket,MercadoPago checkout,Desarrollo,,,,,mmesmer,0
28.04.,17:00,17:30,0:30,0.50,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,mmesmer,0
28.04.,08:00,09:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Comunicación,,,,,cuberti,0
27.04.,18:00,19:30,1:30,1.50,0.00,0.00,,,open,0%,Oportutek,Shopify,Gestión operativa,Revisión de menú y carga de productos con MC,,,,lcolombo,0
27.04.,16:54,20:08,3:13,3.23,0.00,0.00,,,open,%,INFD,INFD (Ministerio de Educación),Desarrollo,,,,,nespino,0
27.04.,16:25,17:40,1:15,1.25,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,acuervo,0
27.04.,16:05,16:25,0:20,0.33,0.00,0.00,,,open,0%,Bitson,Bitson,Comunicación,Demo c/ Ceci + Lean,,,,acuervo,0
27.04.,15:54,16:54,0:59,0.99,0.00,0.00,,,open,%,Aptage,Aptage,Desarrollo,,,,,nespino,0
27.04.,15:15,15:54,0:39,0.66,0.00,0.00,,,open,%,INFD,INFD (Ministerio de Educación),Desarrollo,,,,,nespino,0
27.04.,15:15,16:05,0:50,0.83,0.00,0.00,,,open,0%,Oportutek,Shopify,Desarrollo,,,,,acuervo,0
27.04.,14:00,18:00,4:00,4.00,0.00,0.00,,,open,0%,Bitson,Bitson,DevOps,Instalación Docker en Tools. Edición de DNS. Limpieza de DNS. Actualizado de Keeweb. Reglas del firewall para poder entrar desde afuera a la VM,,,,lcolombo,0
27.04.,12:37,14:45,2:07,2.12,0.00,0.00,,,open,0%,INFD,INFD (Ministerio de Educación),Desarrollo,,,,,nespino,0
27.04.,11:00,12:37,1:37,1.63,0.00,0.00,,,open,0%,Aptage,Aptage,Desarrollo,,,,,nespino,0
27.04.,10:10,14:45,4:35,4.58,0.00,0.00,,,open,0%,Oportutek,Shopify,Desarrollo,,,,,acuervo,0
27.04.,10:00,12:00,2:00,2.00,28.00,56.00,,,open,0%,ECSA,Beagle SCA,Desarrollo,,,,,hbrunacci,0
27.04.,09:30,15:30,6:00,6.00,0.00,0.00,,,open,0%,MuchTicket,MercadoPago checkout,Desarrollo,,,,,mmesmer,0
26.04.,19:32,21:45,2:12,2.22,0.00,0.00,,,open,0%,INFD,INFD (Ministerio de Educación),Desarrollo,,,,,nespino,0
26.04.,19:30,19:32,0:01,0.02,0.00,0.00,,,open,%,Bitson,Bitson,Gestión Interna,,,,,nespino,0
26.04.,15:20,18:30,3:10,3.17,0.00,0.00,,,open,0%,Bitson,Bitson,DevOps,"Comentarios de Disqus en el Blog. Actualización de ""alsina"" a ""pumba"". Creación de VM de Tools.",,,,lcolombo,0
26.04.,15:17,19:01,3:43,3.72,0.00,0.00,,,open,%,Oportutek,Shopify,Desarrollo,,,,,acuervo,0
26.04.,14:35,15:20,0:45,0.75,0.00,0.00,,,open,0%,Oportutek,Shopify,Gestión operativa,Organización Fixes con @marcosdmyr y @malecuervo,,,,lcolombo,0
26.04.,14:30,17:00,2:30,2.50,0.00,0.00,,,open,0%,Bitson,Bitson,Presupuesto,,,,,mmesmer,0
26.04.,14:20,14:35,0:15,0.25,0.00,0.00,,,open,0%,Bitson,Molinete Plastico,Gestión operativa,Registro Taiga de Quotation nueva de Kevin.,,,,lcolombo,0
26.04.,14:06,19:30,5:24,5.41,0.00,0.00,,,open,%,Aptage,Aptage,Desarrollo,,,,,nespino,0
26.04.,13:34,13:50,0:15,0.26,0.00,0.00,,,open,0%,Aptage,Aptage,Desarrollo,,,,,nespino,0
26.04.,12:17,13:34,1:16,1.28,0.00,0.00,,,open,%,INFD,INFD (Ministerio de Educación),Desarrollo,,,,,nespino,0
26.04.,11:08,12:17,1:08,1.14,0.00,0.00,,,open,%,Aptage,Aptage,Desarrollo,,,,,nespino,0
26.04.,11:00,16:00,5:00,5.00,0.00,0.00,,,open,0%,Bitson,Bitson,Comunicación,,,,,cuberti,0
26.04.,11:00,13:30,2:30,2.50,0.00,0.00,,,open,0%,MuchTicket,MercadoPago checkout,Desarrollo,,,,,mmesmer,0
26.04.,10:05,15:15,5:10,5.17,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,acuervo,0
26.04.,09:00,14:00,5:00,5.00,28.00,140.00,,,open,0%,ECSA,Beagle SCA,Desarrollo,,,,,hbrunacci,0
26.04.,09:00,10:30,1:30,1.50,0.00,0.00,,,open,0%,Oportutek,Shopify,Reunion,,,,,mmesmer,0
26.04.,09:00,10:30,1:30,1.50,0.00,0.00,,,open,0%,Oportutek,Shopify,Gestión Comercial,Reunión revisión status con @marcosdmyr en Oportutek.,,,,lcolombo,0
26.04.,08:00,08:30,0:30,0.50,0.00,0.00,,,open,0%,MuchTicket,MercadoPago checkout,Desarrollo,,,,,mmesmer,0
25.04.,18:00,20:30,2:30,2.50,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Comercial,Charla Fondo Semilla @ WeWork,,,,lcolombo,0
25.04.,18:00,20:30,2:30,2.50,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Comercial,,,,,nespino,0
25.04.,18:00,20:00,2:00,2.00,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Comercial,,,,,mmesmer,0
25.04.,17:22,17:32,0:09,0.15,0.00,0.00,,,open,%,Aptage,Aptage,Desarrollo,,,,,nespino,0
25.04.,15:48,17:22,1:34,1.57,0.00,0.00,,,open,%,INFD,INFD (Ministerio de Educación),Desarrollo,,,,,nespino,0
25.04.,15:31,18:18,2:47,2.79,0.00,0.00,,,open,%,Bitson,Bitson,Gestión Interna,,,,,acuervo,0
25.04.,14:45,17:30,2:45,2.75,0.00,0.00,,,open,0%,MuchTicket,MercadoPago checkout,Desarrollo,,,,,mmesmer,0
25.04.,14:20,16:10,1:50,1.83,28.00,51.33,,,open,0%,ECSA,Beagle SCA,Desarrollo,,,,,hbrunacci,0
25.04.,14:15,14:59,0:44,0.74,0.00,0.00,,,open,%,INFD,INFD (Ministerio de Educación),Desarrollo,,,,,nespino,0
25.04.,14:15,15:00,0:45,0.75,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,check (oportutek),,,,acuervo,0
25.04.,14:15,14:45,0:30,0.50,0.00,0.00,,,open,0%,MuchTicket,MercadoPago checkout,Gestión operativa,Revisión con @marcosdmyr status.,,,,lcolombo,0
25.04.,13:00,14:15,1:15,1.25,0.00,0.00,,,open,0%,Bitson,Bitson,Reunion,,,,,acuervo,0
25.04.,13:00,14:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Reunion,,,,,cuberti,0
25.04.,13:00,14:20,1:20,1.33,0.00,0.00,,,open,0%,Bitson,Bitson,Reunion,,,,,hbrunacci,0
25.04.,12:46,14:14,1:28,1.47,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,nespino,0
25.04.,12:45,14:15,1:30,1.50,0.00,0.00,,,open,0%,Bitson,Bitson,Reunion,Asamblea bitson,,,,lcolombo,0
25.04.,12:45,14:15,1:30,1.50,0.00,0.00,,,open,0%,Bitson,Bitson,Reunion,,,,,mmesmer,0
25.04.,12:15,12:45,0:30,0.50,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Análisis planificación.,,,,lcolombo,0
25.04.,12:05,12:40,0:35,0.58,0.00,0.00,,,open,0%,Oportutek,Shopify,Desarrollo,,,,,acuervo,0
25.04.,12:00,12:15,0:15,0.25,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Preparación reunión asamblea.,,,,lcolombo,0
25.04.,11:00,12:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Comercial,Aula Virtual Fondo Semilla Ministerio de Producción.,,,,lcolombo,0
25.04.,10:08,12:02,1:53,1.90,0.00,0.00,,,open,%,Bitson,Bitson,Gestión Interna,,,,,acuervo,0
25.04.,10:00,13:00,3:00,3.00,28.00,84.00,,,open,0%,ECSA,Beagle SCA,Desarrollo,,,,,hbrunacci,0
25.04.,10:00,11:30,1:30,1.50,0.00,0.00,,,open,0%,MuchTicket,MercadoPago checkout,Desarrollo,,,,,mmesmer,0
25.04.,00:00,04:00,4:00,4.00,0.00,0.00,,,open,0%,MuchTicket,MercadoPago checkout,Desarrollo,,,,,mmesmer,0
24.04.,22:55,23:55,1:00,1.00,28.00,28.00,,,open,0%,ECSA,Beagle SCA,Desarrollo,,,,,hbrunacci,0
24.04.,19:00,20:45,1:45,1.75,0.00,0.00,,,open,0%,Bitson,MGESTI,Capacitación,Taller de escritura,,,,lcolombo,0
24.04.,18:00,18:45,0:45,0.75,28.00,21.00,,,open,0%,ECSA,Beagle SCA,Desarrollo,Búsqueda de Gerber Files - SIGAS 1.3,,,,lcolombo,0
24.04.,17:10,18:50,1:40,1.67,0.00,0.00,,,open,0%,Bitson,Bitson,Desarrollo,Preparar Reunión (estudios horas),,,,acuervo,0
24.04.,17:10,18:00,0:50,0.83,0.00,0.00,,,open,0%,Oportutek,Shopify,Gestión Comercial,Búsqueda y preparación de detalles para Oportutek.,,,,lcolombo,0
24.04.,16:36,17:36,1:00,1.01,0.00,0.00,,,open,0%,Aptage,Aptage,Desarrollo,,,,,nespino,0
24.04.,16:10,17:10,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Reunión con @malecuervo x Estudio de Horas.,,,,lcolombo,0
24.04.,16:10,17:10,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Reunion,Estudio horas,,,,acuervo,0
24.04.,15:30,16:10,0:40,0.67,0.00,0.00,,,open,0%,MuchTicket,MercadoPago checkout,DevOps,"Creación VM en ""alsina""",,,,lcolombo,0
24.04.,14:59,16:36,1:36,1.61,0.00,0.00,,,open,0%,INFD,INFD (Ministerio de Educación),Desarrollo,,,,,nespino,0
24.04.,14:30,18:00,3:30,3.50,0.00,0.00,,,open,0%,MuchTicket,MercadoPago checkout,Desarrollo,,,,,mmesmer,0
24.04.,14:00,16:10,2:10,2.17,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,acuervo,0
24.04.,13:45,14:59,1:13,1.22,0.00,0.00,,,open,%,Aptage,Aptage,Desarrollo,,,,,nespino,0
24.04.,11:45,15:00,3:15,3.25,0.00,0.00,,,open,0%,Martin Stefanelli,Teora Stock,Gestión Comercial,Visita a fábrica,,,,lcolombo,0
24.04.,11:38,13:20,1:41,1.69,0.00,0.00,,,open,0%,Aptage,Aptage,Desarrollo,,,,,nespino,0
24.04.,11:30,11:45,0:15,0.25,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Lectura de mails.,,,,lcolombo,0
24.04.,11:00,13:30,2:30,2.50,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,acuervo,0
24.04.,10:45,11:38,0:53,0.90,0.00,0.00,,,open,0%,INFD,INFD (Ministerio de Educación),Desarrollo,,,,,nespino,0
24.04.,10:30,14:00,3:30,3.50,0.00,0.00,,,open,0%,MuchTicket,MercadoPago checkout,Desarrollo,,,,,mmesmer,0
24.04.,10:00,15:30,5:30,5.50,28.00,154.00,,,open,0%,ECSA,Beagle SCA,Desarrollo,,,,,hbrunacci,0
23.04.,20:40,22:40,1:59,2.00,0.00,0.00,,,open,%,Aptage,Aptage,Desarrollo,,,,,nespino,0
23.04.,20:31,20:40,0:09,0.16,0.00,0.00,,,open,%,INFD,INFD (Ministerio de Educación),Desarrollo,,,,,nespino,0
23.04.,19:00,20:45,1:45,1.75,0.00,0.00,,,open,0%,Bitson,MGESTI,Capacitación,Desarrollo de sistemas.,,,,lcolombo,0
23.04.,17:40,18:30,0:50,0.83,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Comercial,"Contacto clientes: Ojeda x SGS, Muchticket x Consultoría. Revisión de horas.",,,,lcolombo,0
23.04.,17:20,17:40,0:20,0.33,0.00,0.00,,,open,0%,MuchTicket,MercadoPago checkout,Gestión operativa,Revisión respuesta API MercadoPago con MM,,,,lcolombo,0
23.04.,16:20,17:20,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Comercial,Contacto Ethan p/ placas. Contacto Qualia. Respuesta MuchTicket x Visanet y Consultoría. ,,,,lcolombo,0
23.04.,15:58,19:36,3:38,3.64,0.00,0.00,,,open,%,Aptage,Aptage,Desarrollo,,,,,nespino,0
23.04.,15:38,15:58,0:19,0.32,0.00,0.00,,,open,%,INFD,INFD (Ministerio de Educación),Desarrollo,,,,,nespino,0
23.04.,15:33,18:15,2:41,2.69,0.00,0.00,,,open,0%,Bitson,Bitson,Desarrollo,,,,,acuervo,0
23.04.,15:31,15:33,0:02,0.04,0.00,0.00,,,open,%,Oportutek,Shopify,Desarrollo,,,,,acuervo,0
23.04.,15:30,18:30,3:00,3.00,0.00,0.00,,,open,0%,MuchTicket,MercadoPago checkout,Desarrollo,,,,,mmesmer,0
23.04.,15:21,15:38,0:17,0.28,0.00,0.00,,,open,%,Bitson,Bitson,Gestión Legal,,,,,nespino,0
23.04.,15:20,16:20,1:00,1.00,0.00,0.00,,,open,0%,ECSA,Sigas SGS,Gestión Comercial,Propuesta para ECSA & Autoentrada con @marcosdmyr y @nespino,,,,lcolombo,0
23.04.,14:00,15:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Cambio de autoridades en Credicoop,,,,lcolombo,0
23.04.,14:00,15:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,mmesmer,0
23.04.,13:40,15:21,1:41,1.69,0.00,0.00,,,open,%,Bitson,Bitson,Gestión Legal,,,,,nespino,0
23.04.,13:35,14:45,1:10,1.17,0.00,0.00,,,open,0%,Bitson,Bitson,Desarrollo,,,,,acuervo,0
23.04.,13:16,13:40,0:24,0.40,0.00,0.00,,,open,%,INFD,INFD (Ministerio de Educación),Desarrollo,,,,,nespino,0
23.04.,12:27,13:16,0:48,0.81,0.00,0.00,,,open,%,Aptage,Aptage,Desarrollo,,,,,nespino,0
23.04.,12:22,13:33,1:10,1.18,0.00,0.00,,,open,%,Bitson,Bitson,Desarrollo,,,,,acuervo,0
23.04.,12:14,12:22,0:08,0.14,0.00,0.00,,,open,%,Bitson,Bitson,Gestión Interna,,,,,acuervo,0
23.04.,11:02,12:27,1:25,1.43,0.00,0.00,,,open,%,INFD,INFD (Ministerio de Educación),Desarrollo,,,,,nespino,0
23.04.,10:15,13:30,3:15,3.25,28.00,91.00,,,open,0%,MuchTicket,MercadoPago checkout,Desarrollo,,,,,mmesmer,0
23.04.,10:13,12:13,1:59,1.99,0.00,0.00,,,open,%,Oportutek,Shopify,Desarrollo,,,,,acuervo,0
23.04.,10:00,15:30,5:30,5.50,28.00,154.00,,,open,0%,ECSA,Beagle SCA,Desarrollo,,,,,hbrunacci,0
23.04.,10:00,10:20,0:20,0.33,0.00,0.00,,,open,0%,Martin Stefanelli,Teora Stock,Gestión Comercial,Llamada por presupuesto. Coordinación visita a fábrica.,,,,lcolombo,0
22.04.,16:00,18:00,2:00,2.00,0.00,0.00,,,open,0%,Pierre,Adecuación Hombre Puesto,Desarrollo,,,,,mmesmer,0
22.04.,14:52,15:50,0:58,0.97,0.00,0.00,,,open,%,Bitson,Bitson,Gestión Interna,,,,,acuervo,0
22.04.,13:26,14:20,0:53,0.89,0.00,0.00,,,open,%,Bitson,Bitson,Gestión Interna,,,,,acuervo,0
22.04.,12:22,13:08,0:45,0.76,0.00,0.00,,,open,%,Bitson,Bitson,Gestión Interna,,,,,acuervo,0
21.04.,09:30,11:15,1:45,1.75,0.00,0.00,,,open,0%,Bitson,MGESTI,Capacitación,,,,,lcolombo,0
20.04.,18:30,21:18,2:48,2.82,0.00,0.00,,,open,0%,Aptage,Aptage,Desarrollo,,,,,nespino,0
20.04.,17:08,18:30,1:21,1.36,0.00,0.00,,,open,0%,INFD,INFD (Ministerio de Educación),Desarrollo,,,,,nespino,0
20.04.,17:05,18:02,0:56,0.95,0.00,0.00,,,open,%,Bitson,Bitson,Desarrollo,,,,,acuervo,0
20.04.,16:15,18:15,2:00,2.00,0.00,0.00,,,open,0%,Bitson,Bitson,Comunicación,Presentación FLISOL 2018,,,,lcolombo,0
20.04.,16:00,17:00,1:00,1.00,0.00,0.00,,,open,0%,Oportutek,Shopify,Desarrollo,,,,,acuervo,0
20.04.,15:00,16:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Desarrollo,,,,,acuervo,0
20.04.,14:30,18:00,3:30,3.50,0.00,0.00,,,open,0%,MuchTicket,MercadoPago checkout,Desarrollo,,,,,mmesmer,0
20.04.,14:22,14:55,0:33,0.55,0.00,0.00,,,open,%,Oportutek,Shopify,Desarrollo,,,,,acuervo,0
20.04.,14:15,16:15,2:00,2.00,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Revisión de pendientes. Carga de eventos en agenda compartida.,,,,lcolombo,0
20.04.,14:11,17:08,2:56,2.95,0.00,0.00,,,open,%,Aptage,Aptage,Desarrollo,,,,,nespino,0
20.04.,14:00,16:00,2:00,2.00,28.00,56.00,,,open,0%,ECSA,Beagle SCA,Desarrollo,implementar un navegador en python para mostrar los mensajes de la beagle,,,,hbrunacci,0
20.04.,13:00,13:47,0:46,0.78,0.00,0.00,,,open,%,INFD,INFD (Ministerio de Educación),Desarrollo,,,,,nespino,0
20.04.,12:00,13:30,1:30,1.50,0.00,0.00,,,open,0%,Pierre,Adecuación Hombre Puesto,Desarrollo,,,,,mmesmer,0
20.04.,11:44,13:00,1:16,1.27,0.00,0.00,,,open,%,INFD,INFD (Ministerio de Educación),Desarrollo,,,,,nespino,0
20.04.,11:27,11:44,0:17,0.28,0.00,0.00,,,open,%,Aptage,Aptage,Desarrollo,,,,,nespino,0
20.04.,11:10,11:27,0:17,0.29,0.00,0.00,,,open,0%,INFD,INFD (Ministerio de Educación),Desarrollo,,,,,nespino,0
20.04.,11:01,13:40,2:38,2.64,0.00,0.00,,,open,0%,Bitson,Bitson,Desarrollo,,,,,acuervo,0
20.04.,11:00,13:00,2:00,2.00,0.00,0.00,,,open,0%,Bitson,Kairos,Gestión operativa,visita a Pablo Herrero para totem de gantiem,,,,hbrunacci,0
20.04.,11:00,12:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Kairos,Gestión operativa,,,,,mmesmer,0
20.04.,10:22,11:01,0:39,0.66,0.00,0.00,,,open,%,Bitson,Bitson,Gestión Interna,,,,,acuervo,0
